Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2019 Toyota Agya 1.2L G AT TRD,"Rp 53,7 Juta","30,000 Km",Bensin,,Palangka Raya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-592976,oto
2013 Toyota Veloz 1.5L AT,Rp 55 Juta,"126,000 Km",Bensin,,Ambon,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-586823,oto
2014 Toyota Avanza G 1.3L MT,Rp 57 Juta,"70,000 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-587599,oto
2015 Honda Brio Satya S,Rp 57 Juta,"50,000 Km",Bensin,Manual,Bandung,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-s-587643,oto
2012 Toyota Veloz 1.5L AT,Rp 55 Juta,"100,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-587640,oto
2014 Suzuki Ertiga GL M/T,Rp 57 Juta,"60,000 Km",Bensin,Manual,Bandung,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-587646,oto
2012 Daihatsu Terios TX ADVENTURE 1.5L MT,Rp 60 Juta,"80,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-adventure-1-5l-mt-587629,oto
2016 Toyota Calya G AT,Rp 57 Juta,"36,000 Km",Bensin,Otomatis,Surabaya,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-587537,oto
2013 Toyota Veloz 1.5L AT,Rp 54 Juta,"100,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-587523,oto
2016 Honda Brio i-VTEC E 1.2L AT,Rp 50 Juta,"27,380 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/honda-brio-i-vtec-e-1-2l-at-573661,oto
2016 Daihatsu Sigra 1.2 R AT,"Rp 48,5 Juta","28,450 Km",Bensin,Otomatis,Medan,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-at-573662,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 53 Juta,"25,480 Km",Bensin,Otomatis,Medan,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-573663,oto
2016 Toyota Sienta G CVT,Rp 55 Juta,"26,810 Km",Bensin,Cvt,Medan,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-g-cvt-573664,oto
2016 Toyota Avanza Veloz  1.3 MT,Rp 57 Juta,"26,900 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-3-mt-573667,oto
2015 Datsun GO  1.2L MT,Rp 40 Juta,"42,000 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/datsun-go-1-2l-mt-589157,oto
2018 Honda Brio E 1.3L M/T,Rp 55 Juta,"68,000 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-589158,oto
2018 Honda Brio RS 1.2L AT,Rp 58 Juta,"34,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-586021,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 60 Juta,"25,000 Km",Bensin,Otomatis,Semarang,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-586023,oto
2017 Daihatsu Sigra 1.2 R AT,Rp 57 Juta,"47,000 Km",Bensin,Otomatis,Semarang,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-at-586026,oto
2003 Suzuki Katana JIMNY COUNTRY,Rp 32 Juta,"80,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/suzuki-katana-jimny-country-586324,oto
2014 Toyota Avanza 1.5L G MT,Rp 55 Juta,"52,000 Km",Bensin,Manual,Kudus,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-g-mt-583266,oto
2017 Honda Brio RS,Rp 60 Juta,"50,000 Km",Bensin,Manual,Kudus,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-583254,oto
2010 Honda Freed  EA/T,Rp 55 Juta,"50,000 Km",Bensin,,Kudus,,,https://www.oto.com/detail-mobil-bekas/honda-freed-2009-2016-epsdat-583249,oto
2017 Suzuki Ignis GX 1.2 AT,Rp 50 Juta,"40,000 Km",Bensin,,Kudus,,,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-gx-1-2-at-583230,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 55 Juta,"43,000 Km",Bensin,Manual,Surabaya,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-579707,oto
2017 Datsun GO  1.2L MT,Rp 52 Juta,"15,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/datsun-go-1-2l-mt-579705,oto
2013 Mazda 8  2.3 AT,Rp 58 Juta,"72,000 Km",Bensin,,Jakarta Barat,,,https://www.oto.com/detail-mobil-bekas/mazda-8-2-3-at-572938,oto
2014 Ford Ecosport Titanium1.5L AT,Rp 54 Juta,"64,000 Km",Bensin,Otomatis,Jakarta Barat,5 seat,1499 CC,https://www.oto.com/detail-mobil-bekas/ford-ecosport-titanium1-5l-at-572934,oto
2012 Mazda 2  R AT,Rp 52 Juta,"29,000 Km",Bensin,Otomatis,Jakarta Barat,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/mazda-2-r-at-572932,oto
2015 Honda Brio Satya E,Rp 55 Juta,"44,000 Km",Bensin,Manual,Jakarta Barat,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-572926,oto
2016 Mazda VX-1 R AT,Rp 55 Juta,"60,000 Km",Bensin,Otomatis,Medan,7 seat,1373 CC,https://www.oto.com/detail-mobil-bekas/mazda-vx-1-2016-r-at-587965,oto
2018 Suzuki Ignis 1.2 GX AT,Rp 58 Juta,"40,000 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-1-2-gx-at-587966,oto
2013 Toyota Etios G MT,Rp 51 Juta,"70,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-etios-g-mt-588592,oto
2012 Toyota Yaris E 1.5L MT,Rp 53 Juta,"60,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-mt-588607,oto
2009 Suzuki Swift GS AT,Rp 49 Juta,"180,000 Km",Bensin,Otomatis,Surabaya,5 seat,1372 CC,https://www.oto.com/detail-mobil-bekas/suzuki-swift-gs-at-588614,oto
2016 Datsun GO  1.2L MT OPTION,Rp 45 Juta,"90,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/datsun-go-1-2l-mt-option-588617,oto
2014 Honda Jazz RS CVT,Rp 55 Juta,"50,000 Km",Bensin,Cvt,Bandung,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-577600,oto
2013 Daihatsu Xenia 1.3 R MT,Rp 58 Juta,"33,000 Km",Bensin,Manual,Bandung,7 seat,1329 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-1-3-r-mt-577579,oto
2016 Daihatsu Xenia 1.5 R CVT,Rp 60 Juta,"24,000 Km",Bensin,Cvt,Batam,7 seat,1498 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-1-5-r-cvt-584644,oto
2016 Honda Brio Satya E,Rp 55 Juta,"45,000 Km",Bensin,Manual,Mataram,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-577551,oto
2017 Toyota Agya 1.0L G M/T,Rp 55 Juta,"50,000 Km",Bensin,Manual,Mataram,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-g-mt-577557,oto
2011 Mazda 2  HB R MT,Rp 59 Juta,"103,000 Km",Bensin,,Mataram,,,https://www.oto.com/detail-mobil-bekas/mazda-2-hb-r-mt-577558,oto
2020 Daihatsu Ayla 1.2L R MT,Rp 60 Juta,"23,000 Km",Bensin,Manual,Jember,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-583214,oto
2000 Daihatsu Taft ROCKY 4 X 4  M/T JEP,Rp 32 Juta,"129,199 Km",Diesel,,Tasikmalaya,,,https://www.oto.com/detail-mobil-bekas/daihatsu-taft-1996-2007-rocky-4-x-4-f75-mt-jep-591781,oto
2014 Honda Brio Satya E,Rp 40 Juta,"54,000 Km",Bensin,Manual,Medan,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-591246,oto
2017 Daihatsu Gran Max MB 1.3 BLIND VAN,Rp 50 Juta,"56,000 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-mb-1-3-blind-van-591216,oto
2020 Daihatsu Ayla 1.2L R MT,Rp 50 Juta,"34,000 Km",Bensin,Manual,Yogyakarta,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-591223,oto
2020 Daihatsu Gran Max PU Standar 1.5 MT,Rp 57 Juta,"35,000 Km",Diesel,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-standar-1-5-mt-591225,oto
2020 Daihatsu Sigra 1.2 R MT,Rp 50 Juta,"42,000 Km",Bensin,Manual,Yogyakarta,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-mt-591227,oto
2017 Honda Brio Satya E CVT,Rp 51 Juta,"45,000 Km",Bensin,Cvt,Jakarta Selatan,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-586719,oto
2017 Honda Brio Satya E CVT,Rp 55 Juta,"45,000 Km",Bensin,Cvt,Jakarta Selatan,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-586721,oto
2018 Honda Brio RS 1.2L AT,Rp 57 Juta,"11,000 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-586734,oto
2006 Hyundai Excel 1.5 MT,Rp 40 Juta,"259,211 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/hyundai-excel-2009-2013-new-1-5-mt-576863,oto
2014 Kia Rio  1.4L AT,Rp 41 Juta,"54,000 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/kia-rio-1-4l-at-574340,oto
2010 Mazda 2  Hatchback R 1.5L AT,Rp 47 Juta,"50,000 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/mazda-2-hatchback-r-1-5l-at-574343,oto
2015 Toyota Agya 1.2L G AT TRD,Rp 43 Juta,"40,000 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-574345,oto
2014 Toyota Yaris S TRD Sportivo 1.5L AT,Rp 46 Juta,"54,000 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-sportivo-1-5l-at-574347,oto
2010 Daihatsu Xenia  Xi AT,Rp 48 Juta,"80,000 Km",Bensin,Otomatis,Denpasar,7 seat,1298 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-2009-2018-xi-at-574354,oto
2012 Toyota Avanza G 1.3L MT,Rp 49 Juta,"55,000 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-574360,oto
2012 Daihatsu Terios TS Extra 1.5L AT,Rp 57 Juta,"33,000 Km",Bensin,,Belitung,,,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-ts-extra-1-5l-at-587303,oto
2020 Daihatsu Gran Max PU Pick-up 1.3L Pick up MT,Rp 53 Juta,"20,000 Km",Diesel,,Medan,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-pick-up-1-3l-pick-up-mt-590533,oto
2004 Toyota Kijang  2.4L Diesel Krista Type,Rp 27 Juta,"70,000 Km",Diesel,Manual,Medan,8 seat,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-krista-type-590540,oto
2014 Toyota Avanza E 1.3L MT,Rp 55 Juta,"50,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-e-1-3l-mt-587636,oto
2015 Honda Brio Satya E,Rp 54 Juta,"25,000 Km",Bensin,Manual,Bandung,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-587639,oto
2018 Honda Brio Satya E,Rp 55 Juta,"40,000 Km",Bensin,Manual,Denpasar,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-586131,oto
2016 Honda Brio RS 1.2L AT,Rp 59 Juta,"40,000 Km",Bensin,,Bekasi,,,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-587658,oto
2014 Honda Brio i-VTEC E 1.2L AT,Rp 58 Juta,"140,000 Km",Bensin,,Bekasi,,,https://www.oto.com/detail-mobil-bekas/honda-brio-i-vtec-e-1-2l-at-590495,oto
2021 Mitsubishi L300 Pickup Standard,Rp 53 Juta,"11,000 Km",Diesel,Manual,Bandar Lampung,3 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-standard-552636,oto
2017 Suzuki Ertiga GX 1.4L MT,Rp 55 Juta,"27,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-mt-590257,oto
2014 Toyota Avanza 1.5L G MT,Rp 57 Juta,"10,000 Km",Bensin,Manual,Semarang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-g-mt-588016,oto
2017 Toyota Agya G TRD 1.0L MT,Rp 52 Juta,"40,000 Km",Bensin,,Pontianak,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-586579,oto
2013 Datsun GO +  PANCA,Rp 55 Juta,"12,345 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/datsun-go-plus-2014-2017-panca-555307,oto
2005 Toyota Kijang  1.8L SGX,Rp 45 Juta,"12,345 Km",Bensin,Manual,Semarang,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sgx-555266,oto
2005 Honda CR-V  Standar 1.5L AT,Rp 50 Juta,"15,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-standar-1-5l-at-573330,oto
2015 Suzuki Splash STD 1.2L MT,Rp 55 Juta,"45,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/suzuki-splash-std-1-2l-mt-573312,oto
2011 Suzuki SX4 X-OVER 1.5 RC1 MT,Rp 51 Juta,"65,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/suzuki-sx4-2007-2014-x-over-1-5-rc1-mt-573309,oto
2015 Suzuki Ignis 1.2 GLX,Rp 55 Juta,"55,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-1-2-glx-573303,oto
2015 Honda Brio Satya E,Rp 55 Juta,"55,000 Km",Bensin,Manual,Bekasi,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-573657,oto
2013 Honda Freed  SD A/T,Rp 57 Juta,"32,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/honda-freed-2014-2016-sd-at-s-type-587280,oto
2013 Daihatsu Ayla 1.0L M AT,Rp 45 Juta,"32,000 Km",Bensin,Otomatis,Bandung,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-m-at-587271,oto
2018 Daihatsu Ayla 1.2L X AT,Rp 55 Juta,"39,000 Km",Bensin,Otomatis,Denpasar,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-at-587166,oto
2018 Daihatsu Gran Max PU STANDAR 1.5L MT PU AC PS,Rp 40 Juta,"68,000 Km",Diesel,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-standar-1-5l-mt-pu-ac-ps-587260,oto
2020 Daihatsu Ayla 1.2L X AT,"Rp 59,5 Juta","53,000 Km",Bensin,Otomatis,Bandung,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-at-586299,oto
2016 Daihatsu Sirion 1.3L M MT,"Rp 55,5 Juta","45,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/daihatsu-sirion-1-3l-m-mt-586312,oto
2015 Honda Brio E 1.3L M/T,Rp 55 Juta,"52,000 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-585081,oto
2018 Daihatsu Grand Max MB 1.3 D SD,Rp 47 Juta,"53,000 Km",Diesel,,Depok,,,https://www.oto.com/detail-mobil-bekas/daihatsu-grand-max-mb-1-3-d-sd-590063,oto
2019 Mitsubishi L300 Pickup Standard,Rp 55 Juta,"33,000 Km",Diesel,Manual,Medan,3 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-standard-590650,oto
2018 Toyota Agya 1.2L G AT TRD,Rp 52 Juta,"48,000 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-590652,oto
2019 Daihatsu Ayla 1.2L X MT,Rp 58 Juta,"32,000 Km",Bensin,Manual,Surabaya,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-mt-590804,oto
2018 Toyota Vios  1.5 G M/T,Rp 56 Juta,"69,000 Km",Bensin,Manual,Surabaya,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-vios-2013-2017-1-5-g-mt-590807,oto
2017 Daihatsu Ayla 1.0L M AT,Rp 50 Juta,"22,000 Km",Bensin,Otomatis,Jambi,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-m-at-590380,oto
2014 Honda Brio E 1.3L M/T,Rp 52 Juta,"27,000 Km",Bensin,,Jambi,,,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-590372,oto
2014 Daihatsu Terios TX ADVENTURE 1.5L MT,Rp 60 Juta,"27,000 Km",Bensin,,Jambi,,,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-adventure-1-5l-mt-590368,oto
2014 Toyota Avanza G 1.3L MT,Rp 53 Juta,"27,000 Km",Bensin,,Jambi,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-590365,oto
2016 Toyota Calya G AT,Rp 52 Juta,"24,000 Km",Bensin,Otomatis,Medan,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-584599,oto
2020 Suzuki Carry 1.5L PU FLAT DECK,Rp 55 Juta,"6,000 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/suzuki-carry-1-5l-pu-flat-deck-584585,oto
2015 Toyota Etios 1.2 G MT,Rp 51 Juta,"70,000 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-etios-1-2-g-mt-587335,oto
2017 Toyota Agya 1.2L G AT TRD,Rp 52 Juta,"24,000 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-587342,oto
2016 Suzuki Swift GX AT,Rp 57 Juta,"50,000 Km",Bensin,Otomatis,Depok,5 seat,1372 CC,https://www.oto.com/detail-mobil-bekas/suzuki-swift-gx-at-590050,oto
2018 Daihatsu Ayla 1.0L M MT,Rp 55 Juta,"21,000 Km",Bensin,Manual,Bandung,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-m-mt-588636,oto
2018 Honda Brio 1.2L S MT,Rp 53 Juta,"31,827 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/honda-brio-1-2l-s-mt-586792,oto
2018 Honda Brio Satya E CVT,Rp 57 Juta,"55,020 Km",Bensin,Cvt,Jakarta Selatan,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-586790,oto
2018 Toyota Agya 1.2L G AT TRD,Rp 58 Juta,"21,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-589714,oto
2015 Toyota Agya 1.0L AT,Rp 50 Juta,"58,000 Km",Bensin,,Ketapang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-at-589757,oto
2019 Daihatsu Ayla 1.2L R MT,Rp 59 Juta,"20,000 Km",Bensin,Manual,Ketapang,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-589758,oto
2018 Daihatsu Ayla 1.0L X AB AT,Rp 60 Juta,"20,000 Km",Bensin,Otomatis,Banjarmasin,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-ab-at-588013,oto
2017 Toyota Rush S TRD 1.5L MT,Rp 57 Juta,"40,000 Km",Bensin,,Banjarmasin,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-1-5l-mt-577568,oto
2018 Daihatsu Ayla 1.2L R AT DLX,Rp 58 Juta,"40,000 Km",Bensin,Otomatis,Banjarmasin,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-dlx-577567,oto
2019 Daihatsu Gran Max 1.5 D AC PS,Rp 47 Juta,"58,000 Km",Diesel,,Banjarmasin,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-1-5-d-ac-ps-577566,oto
2016 Honda Brio Satya S,Rp 56 Juta,"78,000 Km",Bensin,Manual,Banjarmasin,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-s-577565,oto
2016 Honda Brio Satya E,Rp 55 Juta,"55,000 Km",Bensin,Manual,Mataram,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-577548,oto
2017 Honda Brio i-VTEC E 1.2L AT,Rp 59 Juta,"43,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/honda-brio-i-vtec-e-1-2l-at-576100,oto
2014 Mazda Biante Skyactive,Rp 50 Juta,"50,000 Km",Bensin,Otomatis,Bandung,5 seat,1997 CC,https://www.oto.com/detail-mobil-bekas/mazda-biante-skyactive-573401,oto
2013 Mazda Biante Skyactive,Rp 50 Juta,"28,000 Km",Bensin,Otomatis,Bandung,5 seat,1997 CC,https://www.oto.com/detail-mobil-bekas/mazda-biante-skyactive-573384,oto
2011 Kia Picanto  1.2 Gas Sporty AT,Rp 40 Juta,"60,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/kia-picanto-2015-2018-1-2-gas-sporty-at-573297,oto
2018 Daihatsu Ayla 1.2L R AT DLX,Rp 57 Juta,"43,000 Km",Bensin,Otomatis,Bekasi,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-dlx-610156,oto
2019 Toyota Agya G TRD 1.0L AT,Rp 58 Juta,"19,000 Km",Bensin,,Bekasi,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-at-610160,oto
2016 Daihatsu Ayla 1.0L M MT,Rp 50 Juta,"45,000 Km",Bensin,Manual,Bukittinggi,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-m-mt-610083,oto
2013 Nissan Livina  VL AT,Rp 52 Juta,"77,000 Km",Bensin,Otomatis,Bukittinggi,7 seat,1499 CC,https://www.oto.com/detail-mobil-bekas/nissan-livina-vl-at-610098,oto
2020 Daihatsu Ayla 1.0L X CVT,Rp 47 Juta,"18,900 Km",Bensin,Cvt,Sidoarjo,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-cvt-591590,oto
2016 Daihatsu Sigra 1.2 R MT,Rp 50 Juta,"35,000 Km",Bensin,Manual,Denpasar,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-mt-609480,oto
2013 Nissan Grand Livina 1.8L XV A/T,Rp 47 Juta,"65,000 Km",Bensin,,Palangka Raya,,,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-1-8l-xv-at-610857,oto
2014 Mazda CX 5 2.0L AT TOURING,Rp 57 Juta,"60,000 Km",Bensin,,Palangka Raya,,,https://www.oto.com/detail-mobil-bekas/mazda-cx-5-2-0l-at-touring-610851,oto
2017 Honda Brio RS CVT,Rp 47 Juta,"48,000 Km",Bensin,Cvt,Bandung,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-cvt-610885,oto
2019 Daihatsu Ayla 1.2L R AT,Rp 55 Juta,"30,000 Km",Bensin,Otomatis,Bandung,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-610890,oto
2007 Mitsubishi L300 Minibus Standard,Rp 42 Juta,"73,000 Km",Bensin,Manual,Medan,2 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-minibus-standard-610257,oto
2014 Isuzu Panther 2.5L PU TURBO FD MT,Rp 57 Juta,"27,000 Km",Diesel,,Medan,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-2-5l-pu-turbo-fd-mt-610258,oto
2012 Suzuki Ertiga GX ESP MT,Rp 42 Juta,"72,000 Km",Bensin,Manual,Agam,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-esp-mt-610386,oto
2017 Suzuki Ignis 1.2 GL AT,Rp 55 Juta,"42,000 Km",Bensin,,Agam,,,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-1-2-gl-at-610385,oto
2017 Toyota Calya G AT,Rp 58 Juta,"42,000 Km",Bensin,Otomatis,Agam,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-610384,oto
2020 Toyota Agya 1.2L G AT TRD,Rp 58 Juta,"13,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-610739,oto
2017 Daihatsu Terios R AT Custom,Rp 55 Juta,"57,000 Km",Bensin,Otomatis,Semarang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-at-custom-610745,oto
2018 Honda Mobilio S MT,Rp 58 Juta,"57,000 Km",Bensin,Manual,Semarang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-s-mt-610747,oto
2018 Daihatsu Xenia 1.5 R MT,Rp 60 Juta,"47,000 Km",Bensin,Manual,Semarang,7 seat,1498 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-1-5-r-mt-610749,oto
2000 Daihatsu Taft GT 4 X 4  M/T JEP,Rp 35 Juta,"131,010 Km",Diesel,,Jombang,,,https://www.oto.com/detail-mobil-bekas/daihatsu-taft-1996-2007-gt-4-x-4-f70-mt-jep-637277,oto
