Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2017 Honda Brio Satya E M/T,119000000,52559,Bensin,Manual,Bantul,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-mt-650418,oto
2017 Honda Brio Satya E M/T,119000000,52560,Bensin,Manual,Bantul,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-mt-650419,oto
2018 Toyota Rush S TRD SPORTIVO 1.5L MT,212000000,21941,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-sportivo-1-5l-mt-650406,oto
2018 Toyota Rush S TRD SPORTIVO 1.5L MT,212000000,21942,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-sportivo-1-5l-mt-650407,oto
2018 Toyota Rush S TRD SPORTIVO 1.5L MT,212000000,21944,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-sportivo-1-5l-mt-650409,oto
2018 Toyota Rush S TRD SPORTIVO 1.5L MT,212000000,21943,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-sportivo-1-5l-mt-650408,oto
2022 Suzuki Ertiga GL AT,179000000,38502,Bensin,Otomatis,Bantul,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-at-650388,oto
2022 Suzuki Ertiga GL AT,179000000,38501,Bensin,Otomatis,Bantul,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-at-650387,oto
2022 Toyota Yaris 1.5 S CVT GR Sport 7 AB,259000000,27026,Bensin,Cvt,Bantul,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-1-5-s-cvt-gr-sport-7-ab-650379,oto
2020 Toyota Avanza  1.3 G M/T,194000000,10617,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2009-2018-1-3-g-mt-650233,oto
2020 Toyota Avanza  1.3 G M/T,194000000,10616,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2009-2018-1-3-g-mt-650232,oto
2016 Toyota Fortuner  VRZ 2.4 AT TRD,392000000,85161,Diesel,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2011-2016-vrz-2-4-at-trd-650237,oto
2016 Toyota Fortuner  VRZ 2.4 AT TRD,392000000,85160,Diesel,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2011-2016-vrz-2-4-at-trd-650236,oto
2016 Toyota Fortuner  VRZ 2.4 AT TRD,392000000,85163,Diesel,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2011-2016-vrz-2-4-at-trd-650239,oto
2016 Toyota Agya 1.0L G A/T,105000000,70000,Bensin,Otomatis,Kulon Progo,5,998 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-g-at-648787,oto
2014 Daihatsu Terios  TX MT ADVENT,145000000,90000,Bensin,Unknown,Sleman,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-2006-2018-tx-mt-advent-635853,oto
2013 Suzuki Ertiga GX MT,1275000000,90000,Bensin,Manual,Sleman,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-mt-635861,oto
2013 Honda CR-V  2.4L Prestige AT,215000000,109000,Bensin,Otomatis,Sleman,5,2354 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2012-2017-2-4l-prestige-at-635860,oto
2021 Toyota Rush S TRD SPORTIVO 1.5L AT,229000000,17000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-sportivo-1-5l-at-630988,oto
2020 Toyota Innova DIESEL V 2.4 AT,375000000,30000,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-v-2-4-at-630794,oto
2018 Honda Brio Satya E CVT,143000000,100000,Bensin,Cvt,Surabaya,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-630283,oto
2013 Toyota Rush  G MT,128000000,143000,Bensin,Otomatis,Magelang,5,1495 CC,https://www.oto.com/detail-mobil-bekas/toyota-rush-2006-2015-g-mt-632732,oto
2019 Toyota Yaris TRD Sportivo CVT,225000000,60000,Bensin,Cvt,Surabaya,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-cvt-632825,oto
2018 Daihatsu Terios R M/T,192000000,58000,Bensin,Manual,Sidoarjo,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-627271,oto
2023 Honda Brio E 1.3L M/T,156000000,12314,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-650449,oto
2023 Honda Brio E 1.3L M/T,156000000,12313,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-650448,oto
2017 Honda Brio Satya E M/T,119000000,52561,Bensin,Manual,Bantul,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-mt-650420,oto
2017 Honda Brio Satya E M/T,119000000,52558,Bensin,Manual,Bantul,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-mt-650417,oto
2022 Suzuki Ertiga GL AT,179000000,38503,Bensin,Otomatis,Bantul,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-at-650389,oto
2022 Suzuki Ertiga GL AT,179000000,38504,Bensin,Otomatis,Bantul,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-at-650390,oto
2013 Toyota Avanza  1.3 G MT,139000000,38292,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2011-2015-1-3-g-mt-650376,oto
2013 Toyota Avanza  1.3 G MT,139000000,38293,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2011-2015-1-3-g-mt-650377,oto
2018 Toyota Avanza Veloz  1.3 MT,178000000,14733,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-3-mt-650342,oto
2014 Toyota Avanza  1.3 G MT,142000000,26876,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2011-2015-1-3-g-mt-650314,oto
2014 Toyota Avanza  1.3 G MT,142000000,26875,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2011-2015-1-3-g-mt-650313,oto
2020 Daihatsu Xenia  X MT 1.3 DLX,166000000,38565,Bensin,Manual,Bantul,7,1329 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-2019-2021-x-mt-1-3-dlx-650262,oto
2016 Toyota Fortuner  VRZ 2.4 AT TRD,392000000,85162,Diesel,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2011-2016-vrz-2-4-at-trd-650238,oto
2018 Suzuki Ertiga GL M/T,149000000,60000,Bensin,Manual,Sleman,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-635863,oto
2017 Suzuki Ertiga GL 1.4L MT,145000000,96000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-1-4l-mt-628205,oto
2017 Honda HRV  1.5L E CVT,225000000,42000,Bensin,Cvt,Surabaya,5,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-hr-v-2015-2018-1-5l-e-cvt-628241,oto
2016 Daihatsu Terios TX ADVENTURE 1.5L MT,150000000,43000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-adventure-1-5l-mt-628198,oto
2015 Suzuki Ertiga GX Double Blower 1.4L AT,153000000,34000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-double-blower-1-4l-at-617104,oto
2017 Toyota Calya G AT,123000000,73000,Bensin,Otomatis,Bandung,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-613034,oto
2017 Suzuki Ertiga Dreza GS AT,1599000000,67000,Bensin,Otomatis,Surabaya,7,1400 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-dreza-gs-at-605557,oto
2020 Toyota Agya 1.2L G M/T,145000000,30000,Bensin,Manual,Surabaya,5,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-mt-630795,oto
2022 Toyota Kijang Innova 2.0 V AT,4085000000,23229,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-0-v-at-623753,oto
2022 Toyota Fortuner 4x2 2.8 GR Sport AT DSL,545000000,36141,Diesel,Otomatis,Tangerang,7,2755 CC,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-4x2-2-8-gr-sport-at-dsl-624347,oto
2021 Toyota Avanza 1.5 G CVT TSS,235000000,15246,Bensin,Cvt,Tangerang,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5-g-cvt-tss-623768,oto
2019 Toyota Yaris G M/T 7 AB,170000000,32506,Bensin,Manual,Tangerang,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-g-mt-7-ab-623766,oto
2016 Honda CR-V  2.4L AT,249000000,68369,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2012-2017-2-4l-at-623761,oto
2011 Nissan Grand Livina  1.5 Ultimate AT,112000000,40000,Bensin,Otomatis,Bandar Lampung,7,1498 CC,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-2006-2011-1-5-ultimate-at-625516,oto
2019 Toyota Yaris S TRD 1.5L AT,230000000,60000,Bensin,Unknown,Sidoarjo,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-at-611432,oto
2019 Toyota Avanza 1.5G MT,172000000,91000,Bensin,Manual,Sidoarjo,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5g-mt-625191,oto
2015 Honda CR-V  2.4L Prestige AT,320000000,34000,Bensin,Otomatis,Bandung,5,2354 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2012-2017-2-4l-prestige-at-621487,oto
2020 Toyota Calya 1.2 E MT STD,115000000,16000,Bensin,Manual,Surabaya,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-1-2-e-mt-std-628202,oto
2011 Toyota Kijang Innova 2.0 G AT,168000000,150000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-0-g-at-613029,oto
2020 Daihatsu Terios X A/T Deluxe,1999000000,50000,Bensin,Otomatis,Surabaya,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-x-at-deluxe-603053,oto
2018 Toyota Avanza 1.3G AT,1599000000,70000,Bensin,Otomatis,Surabaya,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3g-at-600777,oto
2021 Toyota Fortuner 2.4 VRZ AT,505000000,15000,Diesel,Otomatis,Surabaya,7,2393 CC,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2-4-vrz-at-628573,oto
2014 Toyota Rush  G MT,144000000,84000,Bensin,Otomatis,Magelang,5,1495 CC,https://www.oto.com/detail-mobil-bekas/toyota-rush-2006-2015-g-mt-632730,oto
2020 Toyota Fortuner VRZ 4X2 TRD 2.4L AT,457000000,53574,Diesel,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-vrz-4x2-trd-2-4l-at-623758,oto
1970 Honda Brio RS CVT,176000000,27000,Bensin,Cvt,Bandar Lampung,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-cvt-625099,oto
2018 Honda Brio Satya E CVT,145000000,32000,Bensin,Cvt,Bandar Lampung,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-625079,oto
2016 Toyota Fortuner 2.4 G AT,336000000,70000,Diesel,Otomatis,Denpasar,7,2393 CC,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2-4-g-at-628660,oto
2019 Toyota Agya 1.2L G M/T,123000000,55000,Bensin,Manual,Surabaya,5,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-mt-611307,oto
2017 Honda Mobilio E CVT,147000000,73000,Bensin,Cvt,Jakarta Selatan,7,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-cvt-626062,oto
2018 Honda HRV  1.8 Prestige,300000000,25000,Bensin,Otomatis,Jakarta Selatan,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-hr-v-2015-2018-1-8-prestige-614629,oto
2022 Toyota Avanza 1.5L G MT,214000000,3000,Bensin,Manual,Bandung,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-g-mt-615563,oto
2020 Toyota Veloz 1.5L MT,205000000,15000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-mt-608730,oto
2014 Toyota Rush G 1.5L AT,148000000,150000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-at-611909,oto
2014 Honda Brio Satya E M/T,108000000,100000,Bensin,Manual,Surabaya,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-mt-630956,oto
2012 Toyota Veloz Q CVT,229000000,33000,Bensin,Cvt,Bandar Lampung,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-q-cvt-626740,oto
2014 Honda Brio  1.2 E AT,123000000,49245,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-2012-2015-1-2-e-at-623815,oto
2014 Honda Mobilio E Prestige,135000000,80000,Bensin,Cvt,Bandar Lampung,7,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-prestige-625103,oto
2018 Honda HRV  1.5 S AT,238000000,50000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-hr-v-2015-2018-1-5-s-at-621312,oto
2017 Toyota Fortuner 2.4 VRZ AT,395000000,65000,Diesel,Otomatis,Sidoarjo,7,2393 CC,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2-4-vrz-at-615578,oto
2005 Toyota Innova E Standar 2.0L MT,106000000,115000,Diesel,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-e-standar-2-0l-mt-613030,oto
2019 Toyota Kijang Innova REBORN 2.0 G MT,2699000000,69000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-0-g-mt-600698,oto
2016 Toyota Avanza  1.3 E A/T,132000000,103000,Bensin,Otomatis,Sidoarjo,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2009-2018-1-3-e-at-624961,oto
2018 Toyota Kijang Innova REBORN 2.0 V AT,300000000,30000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-0-v-at-620611,oto
2022 Toyota Agya 1.2L GR Sport CVT,1599000000,12000,Bensin,Cvt,Surabaya,5,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-gr-sport-cvt-605365,oto
2016 Daihatsu Terios X M/T,146000000,100000,Bensin,Manual,Bandung,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-x-mt-611248,oto
2018 Toyota Calya G AT,135000000,34000,Bensin,Otomatis,Jakarta Timur,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-596964,oto
2016 Daihatsu Ayla  1.0 X AT,95000000,16000,Bensin,Unknown,Magelang,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-2013-2018-1-0-x-at-632759,oto
2011 Toyota Kijang Innova 2.0 G MT,135000000,200000,Bensin,Unknown,Bandar Lampung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-0-g-mt-625051,oto
2022 Suzuki Ertiga HYBRID 1.4L MT,230000000,40000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-hybrid-1-4l-mt-623322,oto
2016 Daihatsu Ayla 1.0L X AT,100000000,50000,Bensin,Otomatis,Denpasar,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-621142,oto
2018 Honda CR-V  1.5L Turbo Prestige,405000000,40000,Bensin,Cvt,Denpasar,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-621102,oto
2019 Honda Mobilio  E  MT,145000000,50000,Bensin,Manual,Bandar Lampung,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-mt-625044,oto
2016 Honda Jazz RS CVT,210000000,70000,Bensin,Cvt,Bandung,5,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-620696,oto
2017 Daihatsu Ayla 1.0L X MT ADS,108000000,40000,Bensin,Manual,Denpasar,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-mt-ads-621155,oto
2014 Toyota Avanza Veloz  1.5 M/T,145000000,60000,Bensin,Manual,Denpasar,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-mt-623398,oto
2019 Suzuki Ertiga GX 1.4L MT,197000000,50000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-mt-620615,oto
2011 Daihatsu Terios TS Extra 1.5L AT,135000000,100000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-ts-extra-1-5l-at-619351,oto
2012 Toyota Avanza 1.3G MT,125000000,130000,Bensin,Manual,Bandung,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3g-mt-619368,oto
2021 Toyota Rush S TRD 1.5L AT,265000000,30000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-trd-1-5l-at-621319,oto
2018 Daihatsu Ayla 1.0L X MT,100000000,30000,Bensin,Manual,Bandung,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-mt-619367,oto
2014 Honda Mobilio  E  CVT,145000000,60000,Bensin,Cvt,Bandung,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-cvt-627155,oto
2020 Toyota Agya 1.2L G AT TRD,125000000,32438,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-626119,oto
2022 Honda Brio Satya E CVT,180000000,20000,Bensin,Cvt,Denpasar,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-620781,oto
2020 Daihatsu Xenia  X MT 1.3 DLX,172000000,30000,Bensin,Manual,Denpasar,7,1329 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-2019-2021-x-mt-1-3-dlx-621106,oto
2013 Nissan Grand Livina 1.5 SV CVT,105000000,90000,Bensin,Cvt,Bandung,7,1498 CC,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-1-5-sv-cvt-619357,oto
2010 Nissan Grand Livina  1.5 XV AT,95000000,120000,Bensin,Otomatis,Bandung,7,1498 CC,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-2006-2011-1-5-xv-at-619363,oto
2017 Honda Brio  E AT,140000000,17000,Bensin,Otomatis,Bandung,5,1198 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-2016-2018-e-at-629960,oto
2018 Honda Brio  1.2 E MT,124000000,18000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-2016-2018-1-2-e-mt-608696,oto
2015 Toyota Agya 1.0L G M/T,100000000,40000,Bensin,Manual,Denpasar,5,998 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-g-mt-621914,oto
2021 Toyota Avanza 1.3E MT,183000000,30000,Bensin,Manual,Denpasar,7,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3e-mt-621104,oto
2008 Toyota Avanza  1.3 G MT,95000000,170000,Bensin,Manual,Bandung,7,1298 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-2003-2011-2009-1-3-g-mt-627158,oto
2019 Toyota Calya G MT,117000000,40000,Bensin,Manual,Denpasar,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-620628,oto
2021 Honda BRV E MT,221000000,4771,Bensin,Manual,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-br-v-e-mt-650451,oto
2021 Honda BRV E MT,221000000,4774,Bensin,Manual,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-br-v-e-mt-650454,oto
2021 Honda BRV E MT,221000000,4773,Bensin,Manual,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-br-v-e-mt-650453,oto
2021 Honda BRV E MT,221000000,4772,Bensin,Manual,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-br-v-e-mt-650452,oto
2020 Toyota Sienta Q CVT,224000000,33006,Bensin,Cvt,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-q-cvt-650421,oto
2020 Toyota Sienta Q CVT,224000000,33008,Bensin,Cvt,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-q-cvt-650423,oto
2020 Toyota Sienta Q CVT,224000000,33009,Bensin,Cvt,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-q-cvt-650424,oto
2020 Toyota Sienta Q CVT,224000000,33007,Bensin,Cvt,Bantul,7,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-q-cvt-650422,oto
2019 Mitsubishi Xpander  Sport AT,223000000,24395,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-xpander-2017-2019-sport-at-650348,oto
2022 Daihatsu Sigra 1.2 R DLX AT,139000000,23862,Bensin,Otomatis,Bantul,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-dlx-at-650295,oto
2022 Daihatsu Sigra 1.2 R DLX AT,139000000,23863,Bensin,Otomatis,Bantul,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-dlx-at-650296,oto
2022 Daihatsu Sigra 1.2 R DLX AT,139000000,23864,Bensin,Otomatis,Bantul,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-dlx-at-650297,oto
2016 Honda BRV  E AT,179000000,78327,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brv-2016-2018-e-at-650290,oto
2016 Honda BRV  E MT,179000000,78329,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brv-2016-2018-e-mt-650292,oto
2016 Honda BRV  E MT,179000000,78330,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brv-2016-2018-e-mt-650293,oto
2016 Honda BRV  E MT,179000000,78328,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brv-2016-2018-e-mt-650291,oto
2022 Honda City  HB RS CVT,268000000,10933,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-city-2014-2018-hb-rs-cvt-650257,oto
2022 Honda City  HB RS CVT,268000000,10934,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-city-2014-2018-hb-rs-cvt-650258,oto
2022 Honda City  HB RS CVT,268000000,10935,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-city-2014-2018-hb-rs-cvt-650259,oto
2022 Honda City  HB RS CVT,268000000,10936,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-city-2014-2018-hb-rs-cvt-650260,oto
2013 Honda Accord  2.4L VTi-L,195000000,40000,Bensin,Otomatis,Semarang,5,2356 CC,https://www.oto.com/detail-mobil-bekas/honda-accord-2013-2014-2-4l-vti-l-606813,oto
2019 Mazda CX 5 Elite,430000000,40000,Bensin,Otomatis,Surabaya,5,2488 CC,https://www.oto.com/detail-mobil-bekas/mazda-cx-5-elite-631000,oto
2020 Mazda CX 5 GRAND TOURING SKYACTIVE,423000000,24993,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/mazda-cx-5-grand-touring-skyactive-623755,oto
2017 Toyota Sienta 1.5L V AT,195000000,87000,Bensin,Unknown,Sidoarjo,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-sienta-1-5l-v-at-611429,oto
2012 Suzuki APV  1.5 GX A/T MNB,108000000,135000,Bensin,Unknown,Sidoarjo,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-apv-1-5-gx-at-mnb-611435,oto
2019 Mitsubishi Xpander  Sport AT,223000000,24392,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-xpander-2017-2019-sport-at-650345,oto
2019 Mitsubishi Xpander  Sport AT,223000000,24393,Bensin,Unknown,Bantul,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-xpander-2017-2019-sport-at-650346,oto
2022 Daihatsu Sigra 1.2 R DLX AT,139000000,23861,Bensin,Otomatis,Bantul,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-dlx-at-650294,oto
2011 Nissan Juke  RX AT,99000000,105000,Bensin,Unknown,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/nissan-juke-2011-2016-rx-at-650508,oto
2018 Mitsubishi Xpander  1.5L Sport MT,179000000,105000,Bensin,Unknown,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-xpander-2017-2019-1-5l-sport-mt-650505,oto
2016 Isuzu Panther LV Turbo,174000000,170000,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/isuzu-panther-lv-turbo-611577,oto
2017 Mercedes Benz E-Class E 300 Coupe AMG Line,134000000,22000,Bensin,Otomatis,Jakarta Selatan,5,1991 CC,https://www.oto.com/detail-mobil-bekas/mercedes-benz-e-class-e-300-coupe-amg-line-614509,oto
2014 Suzuki Splash GL 1.2L AT,110000000,72000,Bensin,Unknown,Sidoarjo,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-splash-gl-1-2l-at-612307,oto
